start,stop,time
2019-05-28 04:11:49,2019-05-28 05:56:54,0 days 01:45:05.000000000
2019-05-28 06:15:49,2019-05-28 07:50:54,0 days 01:35:05.000000000
2019-05-28 08:32:05,2019-05-28 09:17:24,0 days 00:45:19.000000000
2019-05-28 09:27:44,2019-05-28 12:18:47,0 days 02:51:03.000000000
2019-05-28 12:55:42,2019-05-28 13:53:54,0 days 00:58:12.000000000
2019-05-28 14:04:12,2019-05-28 15:09:38,0 days 01:05:26.000000000
2019-05-28 15:19:43,2019-05-28 17:40:17,0 days 02:20:34.000000000
2019-05-28 18:00:59,2019-05-28 19:55:05,0 days 01:54:06.000000000
2019-05-28 20:34:55,2019-05-29 04:00:54,0 days 07:25:59.000000000
