start,stop,time
2019-05-27 08:35:51,2019-05-27 10:00:33,0 days 01:24:42.000000000
2019-05-27 10:10:45,2019-05-27 12:20:41,0 days 02:09:56.000000000
2019-05-27 12:55:46,2019-05-27 15:00:29,0 days 02:04:43.000000000
2019-05-27 15:10:38,2019-05-27 15:35:23,0 days 00:24:45.000000000
2019-05-27 15:45:24,2019-05-27 17:59:50,0 days 02:14:26.000000000
2019-05-27 18:09:51,2019-05-27 19:56:13,0 days 01:46:22.000000000
2019-05-27 20:36:33,2019-05-28 04:01:46,0 days 07:25:13.000000000
