start,stop,time
2019-05-23 00:33:42,2019-05-23 02:03:26,0 days 01:29:44.000000000
2019-05-23 02:15:17,2019-05-23 04:05:29,0 days 01:50:12.000000000
2019-05-23 04:15:30,2019-05-23 07:38:19,0 days 03:22:49.000000000
2019-05-23 08:33:07,2019-05-23 10:47:03,0 days 02:13:56.000000000
2019-05-23 10:57:04,2019-05-23 19:50:56,0 days 08:53:52.000000000
2019-05-23 20:44:03,2019-05-24 00:31:55,0 days 03:47:52.000000000
