[80696, 63703, 63503, 71403, 87213, 62957, 19145, 24785, 38196, 24162, 32905, 22935, 34157, 38695, 38332, 42495, 17859, 0, 0, 0]
[79245, 61752, 60396, 68646, 85219, 59377, 14452, 18983, 28184, 18704, 27776, 17804, 25876, 29599, 31126, 36409, 16436, 1, 23, 0]
[82228, 65467, 64400, 71022, 86441, 60837, 19895, 25825, 41166, 25784, 35782, 23474, 33559, 38366, 38006, 41361, 15044, 0, 0, 0]
[78379, 62466, 62166, 69111, 83632, 56329, 17148, 22023, 35786, 21637, 31620, 20458, 30988, 37015, 34156, 37247, 18391, 0, 0, 0]
[80974, 62270, 61307, 67923, 84236, 56381, 17260, 22763, 35458, 22702, 32611, 20287, 29076, 33747, 32525, 36157, 17502, 0, 0, 0]
[74200, 57280, 55033, 62463, 77361, 49614, 9881, 14617, 25386, 15633, 24035, 15454, 24684, 30224, 29781, 33215, 16293, 0, 0, 0]
[80847, 63163, 62218, 70251, 87495, 62508, 16546, 21798, 34705, 22694, 31645, 22240, 32253, 37201, 36077, 39753, 21105, 0, 0, 0]
[89522, 72450, 72697, 79184, 94676, 68362, 29632, 36409, 53857, 36780, 46859, 35215, 46979, 52728, 51156, 54708, 24445, 4, 0, 0]
[75033, 58741, 58258, 66527, 79796, 55780, 10455, 18119, 33963, 19116, 29107, 17723, 27123, 32914, 29870, 33589, 14492, 0, 0, 0]
[75553, 59039, 59440, 66978, 80021, 55657, 10566, 15284, 26905, 15812, 24071, 14257, 22531, 26668, 24705, 28732, 14399, 0, 0, 0]
[79431, 62017, 60369, 68180, 85066, 61602, 15116, 20856, 35740, 24282, 34875, 22286, 31668, 36979, 34191, 37458, 16650, 0, 0, 0]
[79149, 61885, 61037, 68159, 84192, 56767, 16607, 24261, 38466, 22609, 33350, 21864, 33189, 37893, 38518, 43123, 18571, 96, 165, 0]
[79202, 62934, 62236, 70891, 84763, 58923, 14130, 20182, 30120, 19858, 28467, 20479, 28812, 33586, 32817, 36236, 19613, 0, 0, 0]
[71889, 54588, 55229, 62587, 77996, 52506, 5526, 9426, 18763, 11966, 19592, 12012, 18927, 21403, 22366, 27197, 13086, 0, 0, 0]
[75980, 59690, 57888, 65119, 80482, 57228, 11883, 16435, 30613, 19282, 29237, 18010, 28002, 31475, 31122, 34872, 12273, 1, 141, 0]
[79020, 61630, 62236, 70215, 88737, 64603, 16496, 21564, 34055, 21069, 30666, 20282, 30319, 34695, 34449, 38867, 17767, 2, 0, 0]
[79310, 62206, 61372, 69859, 84192, 58505, 16728, 21557, 36185, 21807, 32526, 21056, 32126, 34758, 35773, 40252, 19194, 0, 0, 0]
[84397, 67426, 65650, 72850, 89666, 64515, 20562, 27619, 42347, 27652, 37974, 27199, 37608, 39713, 37639, 40148, 17808, 0, 0, 0]
[75979, 58711, 58656, 65129, 83638, 58218, 13796, 18800, 30864, 18704, 28883, 17487, 25859, 28594, 28972, 32499, 15436, 4, 81, 0]
[75816, 58621, 56344, 64003, 80859, 54623, 10885, 14912, 28962, 17110, 26225, 15928, 24450, 29366, 29505, 33669, 18161, 0, 0, 0]
[79240, 60205, 60442, 67798, 84223, 58903, 13199, 17829, 29132, 17307, 22634, 15604, 22894, 27906, 27740, 30367, 14294, 0, 0, 0]
[80825, 64506, 62960, 71509, 87628, 63115, 18623, 22960, 35173, 21973, 33124, 21335, 32585, 37811, 36084, 39860, 19424, 0, 0, 0]
[76487, 58836, 56765, 64045, 80414, 56565, 11895, 17318, 30531, 19463, 29610, 19583, 32140, 38447, 37945, 40787, 15488, 0, 0, 0]
[83087, 66692, 64687, 71748, 89501, 65554, 19909, 25411, 38479, 25009, 33140, 24372, 34241, 39503, 38460, 41078, 17426, 0, 0, 0]
[79235, 60384, 59537, 66807, 83235, 57515, 16216, 23963, 40888, 23045, 30655, 20768, 31479, 37021, 35909, 38922, 17682, 0, 0, 0]
[79589, 62085, 60904, 68710, 84840, 57407, 17977, 22995, 38139, 22727, 32089, 22281, 33531, 38135, 36954, 40083, 18013, 0, 0, 0]
[82737, 66098, 66233, 73428, 87555, 59550, 20997, 27298, 43873, 26870, 36158, 24439, 33311, 34605, 34609, 39351, 17848, 0, 0, 0]
[78779, 60793, 60675, 66718, 83285, 59812, 13210, 18994, 33044, 20744, 30992, 19234, 28333, 32953, 31895, 36502, 21944, 4, 0, 0]
[83084, 65522, 63908, 71802, 86960, 61512, 18202, 23848, 35718, 24845, 33431, 24371, 33888, 37055, 38120, 42611, 19754, 0, 0, 0]
[81307, 63853, 64913, 71642, 88784, 64084, 17362, 23968, 38011, 24188, 33841, 23189, 34673, 43573, 42532, 45992, 21742, 4, 174, 0]
[76558, 59025, 58450, 66964, 81481, 56847, 10831, 16075, 27728, 17446, 24508, 15573, 22244, 25655, 25024, 30061, 13077, 0, 0, 0]
[76430, 58466, 56631, 64312, 83593, 59952, 11381, 16225, 27650, 16618, 24848, 16194, 23454, 27115, 28824, 33422, 15426, 0, 0, 0]
[78429, 60567, 60256, 66473, 83808, 59468, 15082, 21771, 38351, 24117, 33136, 23221, 33318, 37852, 36577, 38650, 15576, 0, 0, 0]
[75698, 57859, 57406, 64103, 81866, 54331, 11474, 16603, 29958, 16641, 25232, 15751, 24155, 29133, 28458, 32843, 13938, 16, 204, 0]
[82539, 66504, 65076, 73511, 87445, 63604, 18710, 24429, 37213, 24426, 34425, 23457, 33286, 39334, 37689, 41880, 20119, 0, 0, 0]
[85443, 67781, 66505, 74657, 89416, 63968, 22892, 28324, 42321, 27938, 38304, 27096, 37198, 42239, 40519, 43641, 19290, 0, 0, 0]
[78728, 63137, 62617, 70835, 84887, 59309, 14957, 19679, 33391, 21657, 31011, 19966, 29176, 32244, 31211, 34727, 15564, 4, 0, 0]
[81887, 64980, 64014, 71916, 88594, 62541, 21721, 28672, 43798, 26937, 37070, 26360, 37789, 45089, 43730, 45944, 21759, 0, 0, 0]
[83461, 65991, 64709, 72035, 92335, 65569, 19077, 26744, 42157, 28428, 38932, 26711, 37085, 41179, 39890, 42365, 17864, 0, 0, 0]
[78024, 60618, 58701, 66474, 85614, 60201, 11655, 19105, 36284, 22245, 33418, 19593, 30306, 33777, 33467, 37634, 11968, 1, 107, 0]
[80842, 63999, 63537, 71113, 86992, 63814, 19554, 25437, 38197, 23516, 32021, 22050, 32221, 36513, 36554, 39845, 18757, 0, 0, 0]
[78904, 62480, 62716, 70031, 86056, 60637, 15605, 21431, 34367, 20060, 29243, 19863, 30619, 36403, 34456, 37087, 17127, 90, 231, 0]
[78174, 61884, 60519, 66416, 82365, 58278, 15776, 20481, 33026, 20412, 30768, 20652, 29882, 36136, 33462, 36145, 16467, 121, 279, 0]
[77993, 59804, 59526, 65636, 82975, 60293, 14330, 19718, 33295, 20291, 28968, 18079, 26898, 31585, 34089, 39479, 16640, 1, 0, 0]
[74071, 56820, 57182, 65012, 79682, 54494, 7853, 12752, 23868, 12160, 20117, 12302, 21441, 28107, 27828, 31324, 14094, 0, 0, 0]
[75704, 57943, 57086, 64828, 80657, 53292, 9339, 14507, 29177, 16886, 25504, 15173, 23589, 26591, 26451, 30279, 15965, 0, 0, 0]
[74848, 57176, 57208, 66255, 79252, 54668, 11239, 15695, 29224, 14978, 22954, 13877, 23022, 27660, 27792, 30982, 15489, 4, 0, 0]
[76109, 58325, 58095, 64651, 83219, 59136, 8748, 14384, 24246, 14837, 23595, 14523, 22446, 27003, 27110, 30982, 15698, 0, 0, 0]
[84888, 66913, 65823, 72925, 91240, 67476, 23173, 29136, 42792, 29848, 41595, 28918, 40302, 44633, 44502, 48483, 25165, 0, 0, 0]
[79773, 61939, 60420, 67495, 83810, 60564, 18319, 24154, 40781, 26000, 36060, 22671, 33367, 39256, 39721, 43559, 19633, 0, 0, 0]
[82314, 65764, 65309, 72536, 87993, 61952, 18022, 24854, 42018, 27773, 38204, 27158, 38911, 43849, 42915, 46494, 18818, 1, 0, 0]
[80333, 63031, 61490, 69856, 83370, 56725, 14500, 20041, 32805, 20225, 29210, 19056, 27619, 31582, 30338, 34008, 18465, 1, 0, 0]
[79792, 63005, 62894, 71754, 86461, 62412, 17343, 24619, 42211, 26676, 37745, 26405, 38794, 43393, 43320, 45937, 15128, 0, 0, 0]
[75174, 58506, 56915, 64944, 81618, 58865, 10788, 15067, 26357, 16184, 25325, 16369, 25050, 28596, 28466, 31155, 12358, 0, 0, 0]
[86049, 68637, 67724, 74350, 91968, 66641, 22271, 29233, 44510, 30657, 39583, 31567, 42885, 47545, 46852, 49481, 23998, 36, 145, 0]
[84581, 66415, 67189, 75263, 88925, 63078, 22762, 29285, 42003, 26459, 36686, 26781, 37125, 41041, 40576, 44339, 21924, 0, 0, 0]
[78146, 60712, 60565, 68021, 82734, 55355, 16432, 21012, 35569, 20766, 31842, 18808, 27928, 32647, 31218, 36099, 15815, 0, 0, 0]
[79289, 60838, 59522, 67805, 85621, 63624, 14509, 19391, 32498, 19731, 27660, 20419, 31394, 37261, 36219, 38545, 17883, 0, 90, 0]
[73004, 55877, 55352, 63160, 79382, 55352, 8061, 13277, 24124, 13667, 22002, 13490, 22534, 27023, 26068, 28795, 14567, 0, 0, 0]
[78704, 62113, 60440, 67859, 83188, 56383, 13044, 17421, 29056, 17591, 25095, 16401, 24205, 29803, 29190, 33298, 15251, 0, 0, 0]
[73726, 57320, 57851, 64914, 79160, 54405, 7252, 12487, 24887, 14042, 24142, 13586, 21820, 26646, 26063, 30360, 13786, 0, 0, 0]
[74736, 57454, 55844, 62162, 79439, 54031, 9262, 14287, 25748, 15153, 23018, 14260, 22236, 24139, 23805, 28419, 12954, 0, 0, 0]
[76219, 59014, 57696, 65006, 81688, 55075, 12196, 17942, 32409, 19955, 29972, 18753, 29270, 35665, 34046, 37559, 17201, 0, 0, 0]
[78670, 61036, 59163, 66480, 82504, 55653, 14194, 20796, 35642, 20616, 29056, 18057, 26669, 32957, 34202, 37611, 18364, 0, 0, 0]
[75866, 59407, 58016, 67008, 79763, 53828, 9543, 14163, 24313, 14188, 21549, 13993, 23397, 28695, 28691, 32555, 15753, 0, 0, 0]
[76873, 58831, 57819, 64662, 80445, 53613, 13192, 18246, 28775, 16986, 25982, 14597, 22462, 24414, 24650, 30079, 15476, 0, 0, 0]
[78225, 62226, 61333, 69082, 82335, 56597, 16035, 21428, 34701, 20767, 29091, 18298, 26643, 31473, 30968, 35767, 15680, 5, 0, 0]
[75970, 58019, 55682, 60710, 79862, 54158, 9541, 13522, 22083, 13520, 20803, 13750, 22834, 28763, 28598, 33553, 14854, 0, 76, 0]
[76684, 57899, 55753, 62031, 81212, 57498, 10485, 15398, 25102, 15239, 23456, 14547, 21929, 24416, 24251, 29168, 13804, 0, 0, 0]
[75242, 56183, 54720, 61937, 79117, 53961, 9979, 12624, 21908, 14115, 20968, 12879, 18991, 24117, 24767, 29420, 13585, 1, 0, 0]
[79028, 62936, 63029, 70644, 86729, 61269, 16127, 23004, 38097, 24022, 35055, 22414, 33503, 37942, 37204, 41685, 19048, 0, 0, 0]
[72331, 55367, 55674, 63192, 80273, 55231, 7651, 12201, 23394, 13191, 22860, 12330, 21527, 24419, 25478, 29921, 12745, 0, 83, 0]
[79526, 62277, 61576, 67389, 82707, 57003, 13718, 18451, 28970, 19020, 28097, 18257, 25225, 27082, 27239, 31728, 13454, 0, 0, 0]
[74164, 57082, 56177, 64028, 78950, 53278, 8504, 11863, 22476, 11452, 20355, 10036, 16902, 20279, 19289, 23656, 11149, 0, 0, 0]
[76438, 58611, 57575, 65531, 84729, 61199, 13824, 20167, 36612, 20589, 30209, 18664, 28230, 32249, 30976, 35093, 16286, 0, 0, 0]
[80786, 63956, 62779, 69429, 86947, 62246, 18117, 24027, 38712, 23741, 33407, 19549, 28796, 32872, 31744, 35280, 14524, 0, 0, 0]
[76857, 59907, 59171, 67369, 82512, 54084, 13692, 17950, 31150, 18437, 28613, 17260, 27390, 31951, 33175, 38371, 13989, 0, 111, 0]
[76394, 59697, 58365, 65669, 80146, 53527, 10930, 13678, 25968, 15186, 21977, 13588, 20824, 24707, 24803, 29365, 13693, 0, 0, 0]
[77757, 59232, 58137, 65197, 81548, 54013, 13097, 18988, 34671, 20771, 29356, 21070, 32384, 39149, 36702, 39928, 18648, 58, 162, 0]
[81730, 65095, 64306, 73413, 90094, 64907, 17630, 25663, 42670, 25776, 36204, 23742, 34680, 39564, 37655, 41601, 17670, 0, 53, 0]
[76496, 57148, 56258, 62348, 79501, 55341, 12225, 15633, 26950, 14252, 22928, 13353, 21505, 25610, 26907, 31754, 13748, 0, 137, 0]
[76978, 59823, 58545, 67518, 80631, 53966, 13501, 16974, 28610, 17554, 26210, 16594, 24176, 27208, 29240, 34114, 15467, 7, 145, 0]
[78715, 61748, 61085, 66691, 82652, 57600, 11799, 16226, 28462, 17523, 26245, 16250, 24302, 28968, 28655, 31980, 17940, 0, 0, 0]
[77637, 59779, 58902, 66949, 82699, 62691, 13769, 19008, 32900, 20761, 31256, 19722, 29951, 36972, 34425, 36836, 17631, 0, 0, 0]
[78113, 61541, 60852, 67470, 82011, 54021, 13255, 19002, 33524, 19347, 28759, 17516, 27063, 32732, 30139, 32999, 15162, 0, 0, 0]
[82413, 64298, 63425, 70287, 86020, 58190, 17896, 23665, 36695, 24554, 32403, 23713, 32079, 33519, 34048, 37806, 20273, 0, 0, 0]
[78881, 61468, 60878, 67561, 85552, 60767, 15414, 20709, 32955, 20343, 29537, 18863, 28313, 32035, 32059, 35499, 15912, 0, 0, 0]
[75751, 57928, 58243, 65797, 81539, 55452, 10018, 13995, 24172, 15768, 24267, 14371, 22286, 25968, 24738, 29299, 13775, 0, 0, 0]
[83056, 64583, 63885, 71345, 86603, 59521, 19038, 25252, 38439, 26027, 34968, 25640, 33884, 36989, 37689, 42351, 20247, 0, 0, 0]
[78632, 60810, 60473, 67681, 85296, 60113, 14031, 18771, 29420, 20309, 27567, 20037, 28200, 31802, 30229, 33431, 14786, 0, 90, 0]
[86940, 70914, 69141, 76731, 91523, 65940, 24095, 30080, 46092, 30678, 38859, 29229, 38548, 42798, 42652, 46803, 23786, 86, 179, 0]
[76596, 58607, 58439, 66683, 80611, 55423, 14139, 17658, 31814, 18774, 28555, 17224, 26116, 29186, 27708, 31947, 13916, 1, 0, 0]
[80244, 61580, 58634, 66840, 85183, 62301, 13429, 20158, 31428, 20463, 28523, 20694, 30691, 34985, 35320, 38484, 20376, 0, 19, 0]
[76745, 60495, 59900, 66948, 82377, 57379, 14339, 21234, 34880, 20445, 30909, 17351, 27600, 32756, 30972, 34693, 15356, 0, 0, 0]
[79810, 62627, 62443, 69563, 84691, 59266, 16630, 21393, 35671, 21325, 30257, 19837, 29988, 34542, 35222, 39196, 17911, 2, 40, 0]
[77441, 59806, 59420, 65481, 81428, 54681, 12912, 18291, 29754, 17830, 27156, 16634, 26143, 30171, 30526, 34614, 13861, 4, 0, 0]
[77859, 60162, 59468, 66731, 81316, 55984, 16948, 23026, 41188, 23627, 33782, 19802, 29775, 32894, 31858, 34977, 15850, 0, 0, 0]
[80307, 60963, 59815, 65451, 83762, 57606, 15835, 21173, 35332, 22928, 32426, 21880, 31334, 36516, 34408, 37679, 15906, 0, 0, 0]
[78827, 60123, 60662, 67224, 84587, 58282, 14696, 20515, 34562, 20104, 30014, 18642, 26413, 30048, 31122, 36663, 17307, 0, 0, 0]
[77625, 59832, 59420, 65658, 83675, 59201, 12927, 18140, 29783, 17480, 27117, 17705, 26215, 30820, 28537, 31801, 12837, 0, 0, 0]
