[0, 1746, 8574, 6732, 13718, 7515, 4870, 6059, 8954, 6200, 11439, 8545, 29090, 22906, 23853, 35310, 21860, 52749, 145314, 106908]
[0, 2476, 8010, 7487, 13398, 6395, 4737, 5336, 7210, 5054, 9242, 7113, 29132, 22726, 24110, 35209, 21202, 49142, 134133, 95743]
[0, 1962, 7543, 6445, 12381, 6769, 5079, 5934, 8547, 6540, 12196, 9232, 30565, 26901, 27557, 38673, 23326, 45238, 137113, 99011]
[0, 2014, 8848, 7523, 14831, 7803, 5469, 5930, 7682, 4781, 8195, 6342, 28320, 23072, 24834, 35560, 21795, 48159, 134687, 96393]
[0, 1304, 7587, 6226, 12949, 6778, 4773, 5622, 7967, 5741, 11969, 9019, 32078, 27242, 27049, 34414, 20349, 46389, 136191, 97918]
[0, 1598, 8337, 7562, 14644, 7260, 4815, 5558, 8626, 5439, 8652, 7010, 28361, 24363, 24981, 33933, 19974, 44588, 138354, 99918]
[0, 1780, 8503, 8014, 15147, 7906, 5529, 7204, 10729, 7034, 11492, 8938, 31561, 27727, 27697, 37737, 23029, 49618, 138543, 100120]
[0, 1801, 8332, 7781, 14868, 8204, 5981, 6697, 9250, 6911, 10389, 7982, 28136, 25144, 26322, 33673, 20338, 42986, 125659, 87555]
[0, 1734, 7359, 7156, 14369, 7453, 4760, 5386, 6630, 4779, 9011, 7162, 28098, 23800, 22952, 32104, 18427, 47403, 136352, 97835]
[0, 1565, 8031, 8156, 15523, 8760, 6441, 7326, 9207, 6770, 11484, 8277, 30624, 24758, 24210, 31454, 18285, 43704, 130205, 91881]
[0, 1349, 8292, 8634, 15214, 8160, 5634, 6523, 9029, 7751, 13045, 8714, 30303, 26200, 26418, 37036, 22185, 46836, 139971, 101291]
[0, 1488, 7471, 6546, 11948, 5279, 3559, 4452, 5865, 4191, 8564, 7521, 28206, 22782, 24425, 34899, 21970, 45018, 132372, 93837]
[0, 1242, 7148, 6420, 13273, 6666, 4769, 5730, 7827, 4809, 10846, 8312, 27059, 20547, 21429, 30937, 19149, 41594, 136848, 98633]
[0, 1490, 6967, 8377, 14282, 7860, 5595, 6462, 8925, 6378, 11483, 8300, 29780, 24572, 24066, 32058, 18853, 45360, 132661, 94559]
[0, 1638, 7320, 6824, 13974, 6702, 4265, 4723, 6598, 5181, 10639, 7747, 29613, 26035, 25377, 36595, 23203, 49943, 140374, 101904]
[0, 1652, 7421, 6702, 14759, 6840, 4477, 5608, 8547, 5100, 9734, 6744, 26190, 21281, 20415, 30349, 18051, 43445, 130491, 91908]
[0, 1337, 7772, 6917, 14027, 7607, 5372, 6181, 9169, 5631, 9041, 6817, 27436, 22296, 22130, 34282, 20951, 45717, 139447, 101369]
[0, 1279, 8110, 7431, 15570, 7779, 5160, 5613, 7093, 5255, 9271, 6581, 30799, 27505, 28119, 38365, 23388, 54015, 134944, 96488]
