[0, 5797, 5484, 49, 1097, 97, 624, 15, 4176, 8202, 6765, 16330, 12, 6825, 14674, 436, 27420, 22430, 0, 133]
[1, 7090, 5613, 34, 1151, 67, 413, 96, 4603, 7934, 7032, 17297, 8, 5639, 16670, 364, 27904, 26899, 11, 290]
[1, 7759, 5021, 54, 725, 71, 334, 91, 3953, 8829, 7715, 16506, 7, 5734, 18188, 214, 32658, 29771, 0, 689]
[0, 6474, 4821, 12, 674, 0, 500, 93, 3894, 8567, 6831, 17853, 29, 7217, 16437, 336, 26256, 30019, 0, 431]
[0, 7194, 5747, 5, 1121, 81, 461, 144, 2879, 8804, 7874, 18008, 6, 6092, 14155, 584, 29952, 25635, 0, 184]
[1, 5940, 5733, 7, 1042, 112, 350, 194, 4233, 8998, 7017, 17647, 6, 6959, 16881, 682, 29202, 27504, 0, 348]
[0, 6032, 5568, 23, 1010, 160, 597, 192, 2736, 9213, 6593, 19336, 12, 6747, 13974, 488, 26117, 31414, 11, 349]
[0, 6843, 6312, 71, 262, 117, 422, 50, 3265, 8143, 8529, 16533, 8, 6075, 15744, 405, 33908, 30976, 0, 461]
[0, 7017, 5475, 20, 681, 14, 325, 82, 3519, 8424, 7429, 16172, 18, 6655, 16832, 361, 31844, 25513, 0, 139]
[0, 6660, 6866, 58, 1194, 82, 221, 124, 3182, 9729, 7376, 16445, 10, 6210, 17956, 246, 27140, 27577, 0, 324]
[0, 7212, 6662, 92, 1111, 144, 402, 229, 4279, 9172, 8095, 17450, 11, 6819, 17233, 530, 33485, 33912, 2, 61]
[0, 6793, 4899, 8, 1211, 268, 601, 24, 3142, 9745, 6420, 17967, 8, 6847, 15346, 360, 28116, 22309, 6, 202]
[0, 6481, 5830, 36, 1409, 71, 193, 107, 3036, 8715, 7822, 18413, 5, 6054, 17650, 434, 30473, 22995, 0, 93]
[0, 6187, 4346, 5, 909, 43, 268, 84, 3214, 9223, 7212, 16712, 5, 5614, 15158, 487, 26664, 29599, 0, 242]
[0, 7314, 6268, 78, 1344, 86, 485, 203, 3677, 8615, 6828, 17230, 2, 6679, 16563, 373, 27279, 25849, 0, 285]
[0, 5920, 4819, 37, 1466, 56, 437, 249, 3294, 9676, 8224, 16321, 13, 6418, 16432, 308, 33582, 30441, 4, 364]
[3, 7411, 6530, 5, 818, 63, 254, 16, 3241, 9798, 7027, 16156, 7, 6520, 13357, 674, 32639, 24325, 12, 179]
