[108169, 91324, 87939, 86416, 116808, 95750, 79043, 92814, 114813, 73209, 83925, 64343, 75656, 76740, 64381, 68204, 22398, 22, 0, 0]
[113577, 97079, 94375, 92194, 123120, 101961, 85084, 98047, 119905, 81226, 90943, 72263, 82426, 84787, 75400, 80335, 28370, 0, 0, 0]
[120054, 104442, 99800, 97395, 128769, 107847, 91218, 104779, 126062, 87660, 97461, 78901, 92115, 95612, 80477, 81604, 26385, 0, 0, 0]
[116108, 99502, 94733, 93959, 122584, 102916, 87402, 100573, 122561, 82721, 93824, 74289, 85590, 87313, 72973, 75318, 27739, 0, 0, 0]
[118368, 101608, 97754, 96785, 129033, 107360, 90690, 104236, 126739, 86784, 96465, 76102, 86746, 86609, 74497, 77723, 21991, 25, 3, 0]
[117932, 100646, 95939, 94544, 125026, 104753, 88324, 101464, 122830, 84305, 96171, 76795, 88021, 88837, 74816, 77216, 22824, 47, 327, 0]
[117831, 100015, 96901, 95779, 125055, 104031, 88497, 101357, 122497, 83830, 93963, 75540, 86736, 88497, 74828, 77712, 24056, 0, 0, 0]
[113799, 97396, 94875, 92787, 122859, 101563, 85400, 98655, 122009, 79498, 89948, 70854, 82565, 85295, 72474, 74424, 20102, 0, 0, 0]
[121809, 104882, 100289, 99406, 130345, 108878, 92838, 106205, 127413, 88412, 99558, 79055, 90240, 91616, 79222, 82195, 28033, 10, 4, 0]
[114801, 99005, 94589, 93577, 124220, 104662, 87085, 99901, 121954, 82954, 93730, 74254, 85072, 86814, 72504, 75097, 25394, 0, 0, 0]
[111263, 94855, 90660, 88756, 120173, 98872, 82775, 95911, 119077, 78977, 89529, 70372, 81868, 83793, 69559, 72432, 22799, 0, 0, 0]
[117869, 100689, 95906, 94636, 126222, 105108, 88170, 101180, 122376, 82626, 92878, 73458, 84561, 87424, 76990, 80181, 22817, 0, 0, 0]
[106990, 91423, 87183, 85478, 115596, 95165, 79321, 92777, 114998, 74793, 85718, 65739, 76671, 76340, 63998, 66551, 25805, 0, 0, 0]
[116381, 100034, 95747, 92834, 126650, 104324, 87831, 101143, 122756, 81446, 92346, 72226, 84697, 87414, 72551, 74319, 17040, 25, 7, 0]
[108590, 92956, 88977, 88289, 119993, 98833, 81410, 95331, 119192, 77819, 86215, 67531, 80474, 84500, 71744, 74835, 22733, 25, 17, 0]
